"","X","Name","Location","Cuisine","Longitude","Latitude","Award","Explanation","Min Price","Max Price","Country"
"4432",484,"David Toutain","Paris","Creative, Modern Cuisine",2.3097038,48.8602663,"2 MICHELIN Stars","Worth a detour",130,320,"France"
"4433",576,"OX","Darmstadt","Modern Cuisine",8.66055,49.8760593,"1 MICHELIN Star","Very good cooking in its category",130,225,"Germany"
"4434",648,"Le Gourmet","Heidelberg","Classic French, Modern Cuisine",8.7149494,49.4167684,"1 MICHELIN Star","Very good cooking in its category",130,190,"Germany"
"4435",651,"Alte Schule - Klassenzimmer","Feldberger Seenlandschaft","Modern Cuisine, Country cooking",13.5032425,53.3363358,"1 MICHELIN Star","Very good cooking in its category",130,190,"Germany"
"4436",711,"Rüssel's Landhaus","Naurath/Wald","Creative, Market Cuisine",6.8920066,49.7681263,"1 MICHELIN Star","Very good cooking in its category",130,205,"Germany"
"4437",724,"Ich weiß ein Haus am See","Krakow am See","Classic French",12.2986817,53.6686169,"1 MICHELIN Star","Very good cooking in its category",130,130,"Germany"
"4438",803,"Ursprung","Königsbronn","Creative, Country cooking",10.0651509,48.7296752,"1 MICHELIN Star","Very good cooking in its category",130,170,"Germany"
"4439",835,"Aniar","Galway","Modern Cuisine, Irish",-9.0569977,53.2712451,"1 MICHELIN Star","Very good cooking in its category",130,130,"Ireland"
"4440",999,"Pramerl & the Wolf","Vienna","Creative",16.3648326,48.2220879,"1 MICHELIN Star","Very good cooking in its category",130,155,"Austria"
"4441",1074,"Ibaya","Soldeu","Creative, Modern Cuisine",1.6709488,42.5755768,"1 MICHELIN Star","Very good cooking in its category",130,170,"Andorra"
"4442",1095,"Eneko Lisboa","Lisbon","Basque",-9.17645,38.70368,"1 MICHELIN Star","Very good cooking in its category",130,150,"Portugal"
"4443",1195,"Mina","Bilbao","Creative, Seasonal Cuisine",-2.9248606,43.2550491,"1 MICHELIN Star","Very good cooking in its category",130,165,"Spain"
"4444",1221,"Kiro Sushi","Logrono","Japanese",-2.4494468,42.4624094,"1 MICHELIN Star","Very good cooking in its category",130,130,"Spain"
"4445",1232,"Poemas by Hermanos Padrón","Las Palmas de Gran Canaria","Creative",-15.4272769,28.1211968,"1 MICHELIN Star","Very good cooking in its category",130,140,"Spain"
"4446",1243,"Saddle","Madrid","Contemporary",-3.6911998,40.4274475,"1 MICHELIN Star","Very good cooking in its category",130,140,"Spain"
"4447",1244,"Ricardo Sanz Wellington","Madrid","Japanese",-3.6843864,40.4219171,"1 MICHELIN Star","Very good cooking in its category",130,155,"Spain"
"4448",1274,"Aürt","Barcelona","Modern Cuisine",2.217281,41.4089295,"1 MICHELIN Star","Very good cooking in its category",130,130,"Spain"
"4449",1276,"Via Veneto","Barcelona","Classic Cuisine",2.1389712,41.3924046,"1 MICHELIN Star","Very good cooking in its category",130,175,"Spain"
"4450",1391,"Caracol","Bacoli","Modern Cuisine",14.0834126,40.7827339,"1 MICHELIN Star","Very good cooking in its category",130,155,"Italy"
"4451",1394,"Bianca sul Lago by Emanuele Petrosino","Oggiono","Creative, Mediterranean Cuisine",9.3548016,45.7967217,"1 MICHELIN Star","Very good cooking in its category",130,175,"Italy"
"4452",1406,"I Salotti","Chiusi","Creative",11.90397,43.01881,"1 MICHELIN Star","Very good cooking in its category",130,175,"Italy"
"4453",1408,"Zash","Archi","Creative",15.1998992,37.7079174,"1 MICHELIN Star","Very good cooking in its category",130,190,"Italy"
"4454",1459,"Antonello Colonna Labico","Labico","Modern Cuisine",12.873689,41.78292,"1 MICHELIN Star","Very good cooking in its category",130,140,"Italy"
"4455",1475,"Signum","Salina","Contemporary, Sicilian",14.8335,38.57921,"1 MICHELIN Star","Very good cooking in its category",130,190,"Italy"
"4456",1490,"La Parolina","Trevinano","Country cooking, Regional Cuisine",11.8692538,42.8218494,"1 MICHELIN Star","Very good cooking in its category",130,140,"Italy"
"4457",1502,"Andreina","Loreto","Regional Cuisine",13.6208829,43.4404449,"1 MICHELIN Star","Very good cooking in its category",130,155,"Italy"
"4458",1507,"Locanda Sant'Uffizio Enrico Bartolini","Cioccaro","Modern Cuisine, Piedmontese",8.2778294,45.0271679,"1 MICHELIN Star","Very good cooking in its category",130,165,"Italy"
"4459",1535,"La Tortuga","Gargnano","Classic Cuisine, Italian Contemporary",10.6652261,45.6887411,"1 MICHELIN Star","Very good cooking in its category",130,140,"Italy"
"4460",1550,"Sala dei Grappoli","Poggio alle Mura","Modern Cuisine",11.399909,42.980553,"1 MICHELIN Star","Very good cooking in its category",130,190,"Italy"
"4461",1571,"Il Flauto di Pan","Ravello","Creative",14.6111085,40.6446307,"1 MICHELIN Star","Very good cooking in its category",130,225,"Italy"
"4462",1574,"Il Parco di Villa Grey","Forte dei Marmi","Modern Cuisine",10.1573065,43.9665684,"1 MICHELIN Star","Very good cooking in its category",130,175,"Italy"
"4463",1575,"La Magnolia","Forte dei Marmi","Modern Cuisine",10.1774953,43.9497169,"1 MICHELIN Star","Very good cooking in its category",130,155,"Italy"
"4464",1584,"Venissa","Mazzorbo","Modern Cuisine",12.4111088,45.4886784,"1 MICHELIN Star","Very good cooking in its category",130,200,"Italy"
"4465",1610,"Mammà","Capri","Creative",14.2424253,40.5503677,"1 MICHELIN Star","Very good cooking in its category",130,175,"Italy"
"4466",1628,"SanBrite","Cortina d'Ampezzo","Alpine, Modern Cuisine",12.1565176,46.5434618,"1 MICHELIN Star","Very good cooking in its category",130,165,"Italy"
"4467",1636,"Dal Corsaro","Cagliari","Modern Cuisine",9.1160488,39.2133915,"1 MICHELIN Star","Very good cooking in its category",130,170,"Italy"
"4468",1645,"Sadler","Milan","Creative",9.175983,45.4420858,"1 MICHELIN Star","Very good cooking in its category",130,190,"Italy"
"4469",1659,"George Restaurant","Naples","Contemporary",14.2300686,40.8372677,"1 MICHELIN Star","Very good cooking in its category",130,175,"Italy"
"4470",1663,"Il Ristorante di Guido da Costigliole","Santo Stefano Belbo","Piedmontese",8.2066746,44.7051429,"1 MICHELIN Star","Very good cooking in its category",130,185,"Italy"
"4471",1664,"I Portici","Bologna","Creative",11.3448122,44.5019817,"1 MICHELIN Star","Very good cooking in its category",130,175,"Italy"
"4472",1680,"Aroma","Rome","Creative, Innovative",12.4948543,41.8903751,"1 MICHELIN Star","Very good cooking in its category",130,200,"Italy"
"4473",1686,"Marco Martini Restaurant","Rome","Creative, Contemporary",12.484601,41.880543,"1 MICHELIN Star","Very good cooking in its category",130,175,"Italy"
"4474",1702,"Wistèria","Venice","Contemporary, Venetian",12.32682,45.43566,"1 MICHELIN Star","Very good cooking in its category",130,190,"Italy"
"4475",2150,"Kilian Stuba","Hirschegg","Creative",10.1719794,47.3486576,"1 MICHELIN Star","Very good cooking in its category",130,165,"Austria"
"4476",2280,"Le Chantecler","Nice","Modern Cuisine",7.2580223,43.694265,"1 MICHELIN Star","Very good cooking in its category",130,225,"France"
"4477",2301,"Tour d'Argent","Paris","Modern Cuisine",2.3549236,48.8498353,"1 MICHELIN Star","Very good cooking in its category",130,450,"France"
"4478",2601,"La Promenade","Verfeil","Creative",1.6642575,43.666405,"1 MICHELIN Star","Very good cooking in its category",130,130,"France"
"4479",2817,"Wine in the City","Jette","Creative, Modern Cuisine",4.3239267,50.8723531,"1 MICHELIN Star","Very good cooking in its category",130,130,"Belgium"
"4480",17,"Alain Ducasse at The Dorchester","London","French",-0.152575,51.5073381,"3 MICHELIN Stars","Worthy of a special journey",130,270,"United Kingdom"
"4481",182,"Moor Hall","Aughton","Creative British",-2.8919183,53.5423365,"2 MICHELIN Stars","Worth a detour",130,270,"United Kingdom"
"4482",851,"Meadowsweet","Holt","Modern British",1.0872934,52.9046228,"1 MICHELIN Star","Very good cooking in its category",130,130,"United Kingdom"
"4483",864,"Thomas Carr 1873","Ilfracombe","Seafood",-4.1182219,51.2096022,"1 MICHELIN Star","Very good cooking in its category",130,130,"United Kingdom"
"4484",867,"Allium at Askham Hall","Askham","Modern British",-2.75094,54.6084828,"1 MICHELIN Star","Very good cooking in its category",130,130,"United Kingdom"
"4485",872,"SY23","Aberystwyth","Modern Cuisine",-4.0861988,52.4142642,"1 MICHELIN Star","Very good cooking in its category",130,130,"United Kingdom"
"4486",910,"Roots","York","Modern Cuisine",-1.0904831,53.9618067,"1 MICHELIN Star","Very good cooking in its category",130,150,"United Kingdom"
"4487",919,"The Man Behind The Curtain","Leeds","Creative",-1.5393791,53.7982253,"1 MICHELIN Star","Very good cooking in its category",130,200,"United Kingdom"
"4488",979,"Five Fields","London","Modern Cuisine",-0.1612878,51.4917208,"1 MICHELIN Star","Very good cooking in its category",130,180,"United Kingdom"
"4489",1944,"Sushi Kimura","Singapore","Sushi",103.8296924,1.3067825,"1 MICHELIN Star","Very good cooking in its category",130,290,"Singapore"
"4490",1951,"Oshino","Singapore","Sushi",103.86369,1.30516,"1 MICHELIN Star","Very good cooking in its category",130,365,"Singapore"
"4491",1890,"Bare","Bergen","Innovative",5.3254854,60.3936426,"1 MICHELIN Star","Very good cooking in its category",130,205,"Norway"
"4492",794,"Alte Baiz","Neuhausen","Modern Cuisine, Creative",8.7698923,48.8182854,"1 MICHELIN Star","Very good cooking in its category",130,180,"Germany"
"4493",428,"Maison Wenger","Le Noirmont","Modern French, French",6.9572319,47.2238496,"2 MICHELIN Stars","Worth a detour",130,290,"Switzerland"
"4494",2178,"Regina Montium","Rigi Kaltbad","Creative, Swiss",8.4641542,47.0483709,"1 MICHELIN Star","Very good cooking in its category",130,175,"Switzerland"
"4495",2187,"La Rôtisserie","Zurich","Modern Cuisine, International",8.5418139,47.3713118,"1 MICHELIN Star","Very good cooking in its category",130,170,"Switzerland"
"4496",2230,"Sushi Shin","Zurich","Japanese Contemporary",8.5415242,47.3705379,"1 MICHELIN Star","Very good cooking in its category",130,315,"Switzerland"
"4497",4541,"Brasserie du Poisson","Auvernier","Seafood",6.8787352,46.975389,"Bib Gourmand","Good food at moderate prices",130,130,"Switzerland"
"4498",951,"Sollip","London","Creative",-0.0846577,51.5025583,"1 MICHELIN Star","Very good cooking in its category",135,135,"United Kingdom"
"4499",1801,"Plumed Horse","Saratoga","Contemporary, American Contemporary",-122.0352659,37.2563623,"1 MICHELIN Star","Very good cooking in its category",135,195,"United States"
"4500",771,"Hofstube","Schmallenberg","Modern Cuisine",8.340913,51.159252,"1 MICHELIN Star","Very good cooking in its category",135,170,"Germany"
"4501",1064,"Canvas","Bangkok","Innovative",100.580764,13.7288889,"1 MICHELIN Star","Very good cooking in its category",135,135,"Thailand"
"4502",1073,"PRU","Phuket","Innovative",98.2757375,8.0362567,"1 MICHELIN Star","Very good cooking in its category",135,165,"Thailand"
"4503",1909,"Gastromé","Aarhus","Modern Cuisine",10.2100197,56.1578088,"1 MICHELIN Star","Very good cooking in its category",135,270,"Denmark"
"4504",1917,"Kokkeriet","Copenhagen","Modern Cuisine",12.5849852,55.6876218,"1 MICHELIN Star","Very good cooking in its category",135,180,"Denmark"
"4505",266,"Daigo","Tokyo","Shojin",139.749184,35.66344,"2 MICHELIN Stars","Worth a detour",135,240,"Japan"
"4506",339,"Fujiya 1935","Osaka","Innovative",135.511871,34.683037,"2 MICHELIN Stars","Worth a detour",135,240,"Japan"
"4507",1318,"Ginza Adachi Naoto","Tokyo","Japanese",139.7619893,35.6697022,"1 MICHELIN Star","Very good cooking in its category",135,180,"Japan"
"4508",1333,"Ten Yokota","Tokyo","Tempura",139.732286,35.65684,"1 MICHELIN Star","Very good cooking in its category",135,135,"Japan"
"4509",1737,"Man-u","Osaka","Oden",135.4998456,34.6962115,"1 MICHELIN Star","Very good cooking in its category",135,170,"Japan"
"4510",1768,"Gion Nishimura","Kyoto","Japanese",135.775807,35.00274,"1 MICHELIN Star","Very good cooking in its category",135,220,"Japan"
"4511",1776,"Sanso Kyoyamato","Kyoto","Japanese",135.78139,34.999252,"1 MICHELIN Star","Very good cooking in its category",135,485,"Japan"
"4512",8,"schanz. restaurant.","Piesport","Modern French, Creative",6.9266002,49.8776003,"3 MICHELIN Stars","Worthy of a special journey",135,210,"Germany"
"4513",487,"Les Cèdres","Granges-les-Beaumont","Classic Cuisine",4.9838433,45.0502101,"2 MICHELIN Stars","Worth a detour",135,215,"France"
"4514",521,"Maison Aribert","Uriage-les-Bains","Creative",5.8315479,45.1417394,"2 MICHELIN Stars","Worth a detour",135,230,"France"
"4515",564,"Kulmeck by Tom Wickboldt","Heringsdorf","Modern Cuisine, Creative",14.1608992,53.9598339,"1 MICHELIN Star","Very good cooking in its category",135,175,"Germany"
"4516",595,"Schwarzer Hahn","Deidesheim","Modern French, Seasonal Cuisine",8.1874237,49.4082094,"1 MICHELIN Star","Very good cooking in its category",135,195,"Germany"
"4517",666,"Délice","Stuttgart","Creative, Mediterranean Cuisine",9.1762495,48.7702819,"1 MICHELIN Star","Very good cooking in its category",135,160,"Germany"
"4518",745,"kochZIMMER in der Gaststätte zur Ratswaage","Potsdam","Modern Cuisine, Market Cuisine",13.0575786,52.3960758,"1 MICHELIN Star","Very good cooking in its category",135,205,"Germany"
"4519",996,"SHIKI","Vienna","Japanese",16.3710135,48.2041253,"1 MICHELIN Star","Very good cooking in its category",135,170,"Austria"
"4520",1084,"Midori","Sintra","Japanese",-9.3962995,38.7616883,"1 MICHELIN Star","Very good cooking in its category",135,170,"Portugal"
"4521",1085,"Lab by Sergi Arola","Sintra","Creative",-9.397945,38.762978,"1 MICHELIN Star","Very good cooking in its category",135,170,"Portugal"
"4522",1135,"Zaranda","Palma de Mallorca","Creative",2.655429,39.5655872,"1 MICHELIN Star","Very good cooking in its category",135,195,"Spain"
"4523",1144,"Castell Peralada","Peralada","Modern Cuisine",3.0114904,42.3078839,"1 MICHELIN Star","Very good cooking in its category",135,155,"Spain"
"4524",1246,"Cebo","Madrid","Creative",-3.6987651,40.416502,"1 MICHELIN Star","Very good cooking in its category",135,160,"Spain"
"4525",1395,"Virtuoso Gourmet - Tenuta Le Tre Virtù","San Piero a Sieve","Tuscan, Regional Cuisine",11.30325,43.99314,"1 MICHELIN Star","Very good cooking in its category",135,175,"Italy"
"4526",1477,"Johannesstube","Nova Levante","Modern Cuisine, Regional Cuisine",11.5334034,46.4296498,"1 MICHELIN Star","Very good cooking in its category",135,205,"Italy"
"4527",1579,"Don Geppi","Sant' Agnello","Modern Cuisine, Creative",14.3931433,40.631762,"1 MICHELIN Star","Very good cooking in its category",135,165,"Italy"
"4528",1649,"AALTO","Milan","Asian Contemporary, Modern Cuisine",9.1932579,45.4822057,"1 MICHELIN Star","Very good cooking in its category",135,175,"Italy"
"4529",2412,"Les Loges","Lyon","Modern Cuisine",4.8274228,45.7633598,"1 MICHELIN Star","Very good cooking in its category",135,160,"France"
"4530",2584,"Le Clair de la Plume","Grignan","Modern Cuisine",4.9072086,44.4195028,"1 MICHELIN Star","Very good cooking in its category",135,160,"France"
"4531",2593,"L'Ekrin by Laurent Azoulay","Méribel","Modern Cuisine",6.5673882,45.3937456,"1 MICHELIN Star","Very good cooking in its category",135,255,"France"
"4532",2621,"Le Panoramic","Tignes","Traditional Cuisine, Savoyard",6.8735,45.4281,"1 MICHELIN Star","Very good cooking in its category",135,135,"France"
"4533",2773,"EED","Leuven","Modern Cuisine",4.7024848,50.880639,"1 MICHELIN Star","Very good cooking in its category",135,135,"Belgium"
"4534",2581,"ONA","Arès","Vegan",-1.140237,44.766324,"1 MICHELIN Star","Very good cooking in its category",135,135,"France"
"4535",940,"Club Gascon","London","French",-0.100421,51.5185583,"1 MICHELIN Star","Very good cooking in its category",140,205,"United Kingdom"
"4536",950,"Locanda Locatelli","London","Italian",-0.1573303,51.5150463,"1 MICHELIN Star","Very good cooking in its category",140,140,"United Kingdom"
"4537",974,"Pétrus by Gordon Ramsay","London","French",-0.1567357,51.4995628,"1 MICHELIN Star","Very good cooking in its category",140,205,"United Kingdom"
"4538",389,"The Modern","New York","Contemporary",-73.97628,40.76106,"2 MICHELIN Stars","Worth a detour",140,190,"United States"
"4539",1893,"Statholdergaarden","Oslo","Classic Cuisine",10.7431174,59.9094664,"1 MICHELIN Star","Very good cooking in its category",140,220,"Norway"
"4540",159,"ammolite - The Lighthouse Restaurant","Rust","Modern Cuisine, Classic French",7.7251226,48.259724,"2 MICHELIN Stars","Worth a detour",140,200,"Germany"
"4541",258,"Cinc Sentits","Barcelona","Creative",2.1521767,41.3784999,"2 MICHELIN Stars","Worth a detour",140,165,"Spain"
"4542",412,"Restaurant 212","Amsterdam","Creative",4.9003151,52.365884,"2 MICHELIN Stars","Worth a detour",140,220,"Netherlands"
"4543",568,"Balthazar","Timmendorfer Strand","Innovative, Modern Cuisine",10.8218877,53.9934587,"1 MICHELIN Star","Very good cooking in its category",140,190,"Germany"
"4544",647,"Restaurant 1797","Panker","Creative French, Market Cuisine",10.5726092,54.3302678,"1 MICHELIN Star","Very good cooking in its category",140,140,"Germany"
"4545",656,"Bembergs Häuschen","Euskirchen","Modern Cuisine",6.850819,50.6225623,"1 MICHELIN Star","Very good cooking in its category",140,220,"Germany"
"4546",684,"Maerz - Das Restaurant","Bietigheim-Bissingen","Creative French, Modern Cuisine",9.1290315,48.9609392,"1 MICHELIN Star","Very good cooking in its category",140,160,"Germany"
"4547",777,"Gregor's Fine Dining","Rötz","Classic Cuisine, Creative",12.4866918,49.3436599,"1 MICHELIN Star","Very good cooking in its category",140,175,"Germany"
"4548",212,"Tin Lung Heen","Hong Kong","Cantonese",114.1598747,22.3032802,"2 MICHELIN Stars","Worth a detour",140,235,"Hong Kong"
"4549",107,"Pierre Gagnaire","Paris","Creative",2.3003862,48.8732506,"3 MICHELIN Stars","Worthy of a special journey",140,475,"France"
"4550",156,"Gustav","Frankfurt on the Main","Creative, Market Cuisine",8.6704255,50.1207676,"2 MICHELIN Stars","Worth a detour",140,195,"Germany"
"4551",230,"El Molino de Urdániz","Urdaitz","Creative",-1.533913,42.909132,"2 MICHELIN Stars","Worth a detour",140,165,"Spain"
"4552",301,"La Madia","Licata","Creative, Sicilian",13.9338055,37.1070131,"2 MICHELIN Stars","Worth a detour",140,200,"Italy"
"4553",322,"Magnolia","Cesenatico","Creative, Contemporary",12.404272,44.19562,"2 MICHELIN Stars","Worth a detour",140,165,"Italy"
"4554",335,"Spondi","Athens","French",23.7431159,37.9653138,"2 MICHELIN Stars","Worth a detour",140,195,"Greece"
"4555",475,"Le Neuvième Art","Lyon","Creative",4.8564194,45.767953,"2 MICHELIN Stars","Worth a detour",140,225,"France"
"4556",509,"Auberge de l'Ill","Illhaeusern","Classic Cuisine",7.433164,48.1843767,"2 MICHELIN Stars","Worth a detour",140,290,"France"
"4557",555,"Pietsch","Wernigerode","Creative, Japanese",10.7890106,51.8352945,"1 MICHELIN Star","Very good cooking in its category",140,165,"Germany"
"4558",558,"Stadtpfeiffer","Leipzig","Modern French",12.3800483,51.3381733,"1 MICHELIN Star","Very good cooking in its category",140,175,"Germany"
"4559",597,"Zur Krone","Neupotz","Market Cuisine, Classic Cuisine",8.3194838,49.1175119,"1 MICHELIN Star","Very good cooking in its category",140,155,"Germany"
"4560",625,"Zeitwerk","Wernigerode","Creative, Modern Cuisine",10.7896325,51.8345337,"1 MICHELIN Star","Very good cooking in its category",140,165,"Germany"
"4561",637,"Masa Japanese Cuisine","Frankfurt on the Main","Japanese, Japanese Contemporary",8.7129018,50.1119257,"1 MICHELIN Star","Very good cooking in its category",140,165,"Germany"
"4562",714,"Nobelhart & Schmutzig","Berlin","Creative, Regional Cuisine",13.3906005,52.5051559,"1 MICHELIN Star","Very good cooking in its category",140,170,"Germany"
"4563",775,"ZweiSinn Meiers | Fine Dining","Nuremberg","Creative, Modern Cuisine",11.1184521,49.4641108,"1 MICHELIN Star","Very good cooking in its category",140,175,"Germany"
"4564",806,"Restaurant Urgestein","Neustadt an der Weinstraße","Modern Cuisine, International",8.1354849,49.3540401,"1 MICHELIN Star","Very good cooking in its category",140,165,"Germany"
"4565",830,"The Oak Room","Adare","Modern Cuisine",-8.7772396,52.5636528,"1 MICHELIN Star","Very good cooking in its category",140,190,"Ireland"
"4566",832,"Ichigo Ichie","Cork","Japanese",-8.4798857,51.8980515,"1 MICHELIN Star","Very good cooking in its category",140,160,"Ireland"
"4567",995,"TIAN","Vienna","Vegetarian",16.3745163,48.2051767,"1 MICHELIN Star","Very good cooking in its category",140,165,"Austria"
"4568",1088,"Gusto","Almancil","Mediterranean Cuisine",-8.0301921,37.0633302,"1 MICHELIN Star","Very good cooking in its category",140,175,"Portugal"
"4569",1089,"William","Funchal","Classic Cuisine",-16.92367,32.64069,"1 MICHELIN Star","Very good cooking in its category",140,200,"Portugal"
"4570",1092,"Pedro Lemos","Porto","Modern Cuisine",-8.6721346,41.1501698,"1 MICHELIN Star","Very good cooking in its category",140,165,"Portugal"
"4571",1094,"100 Maneiras","Lisbon","Creative",-9.1449507,38.714841,"1 MICHELIN Star","Very good cooking in its category",140,165,"Portugal"
"4572",1133,"Deliranto","Salou","Creative, Contemporary",1.1325604,41.0767612,"1 MICHELIN Star","Very good cooking in its category",140,175,"Spain"
"4573",1280,"Atempo","Barcelona","Modern Cuisine",2.1522177,41.3910001,"1 MICHELIN Star","Very good cooking in its category",140,140,"Spain"
"4574",1430,"Andrea Monesi - Locanda di Orta","Orta San Giulio","Modern Cuisine",8.405835,45.7987349,"1 MICHELIN Star","Very good cooking in its category",140,200,"Italy"
"4575",1460,"Stube Hermitage","Madonna di Campiglio","Creative, Regional Cuisine",10.8244764,46.2131692,"1 MICHELIN Star","Very good cooking in its category",140,175,"Italy"
"4576",1525,"Otto Geleng","Taormina","Mediterranean Cuisine, Sicilian",15.290778,37.852584,"1 MICHELIN Star","Very good cooking in its category",140,175,"Italy"
"4577",1553,"Terrazza Bosquet","Sorrento","Creative",14.3758036,40.6284812,"1 MICHELIN Star","Very good cooking in its category",140,190,"Italy"
"4578",1570,"Rossellinis","Ravello","Modern Cuisine",14.6130382,40.650822,"1 MICHELIN Star","Very good cooking in its category",140,215,"Italy"
"4579",1629,"Tivoli","Cortina d'Ampezzo","Modern Cuisine, Italian",12.1222949,46.5338851,"1 MICHELIN Star","Very good cooking in its category",140,165,"Italy"
"4580",1634,"Acquerello","Fagnano Olona","Creative",8.8704486,45.6691392,"1 MICHELIN Star","Very good cooking in its category",140,215,"Italy"
"4581",1662,"Vitantonio Lombardo","Matera","Creative",16.6130384,40.6671525,"1 MICHELIN Star","Very good cooking in its category",140,190,"Italy"
"4582",1667,"Borgo San Jacopo","Florence","Modern Cuisine, Contemporary",11.251472,43.7680838,"1 MICHELIN Star","Very good cooking in its category",140,185,"Italy"
"4583",1668,"La Leggenda dei Frati","Florence","Creative",11.25606,43.764355,"1 MICHELIN Star","Very good cooking in its category",140,200,"Italy"
"4584",1693,"Magorabin","Turin","Creative, Contemporary",7.6960435,45.0684649,"1 MICHELIN Star","Very good cooking in its category",140,190,"Italy"
"4585",1698,"Accursio","Modica","Creative",14.7606251,36.8599639,"1 MICHELIN Star","Very good cooking in its category",140,190,"Italy"
"4586",1709,"12 Apostoli","Verona","Modern Cuisine, Contemporary",10.9960733,45.4426624,"1 MICHELIN Star","Very good cooking in its category",140,190,"Italy"
"4587",2384,"Girardin - Gastronomique","Colmar","Modern Cuisine, Creative",7.3554652,48.0786834,"1 MICHELIN Star","Very good cooking in its category",140,185,"France"
"4588",2401,"Le Chiberta","Paris","Modern Cuisine",2.2978116,48.8735298,"1 MICHELIN Star","Very good cooking in its category",140,260,"France"
"4589",2432,"Auberge La Fenière","Cadenet","Creative",5.3637363,43.7489261,"1 MICHELIN Star","Very good cooking in its category",140,190,"France"
"4590",2651,"Le Jardin de Berne","Lorgues","Modern Cuisine",6.3570383,43.5074444,"1 MICHELIN Star","Very good cooking in its category",140,310,"France"
"4591",2807,"Le Pristine","Antwerpen","Italian Contemporary",4.4051934,51.2154966,"1 MICHELIN Star","Very good cooking in its category",140,140,"Belgium"
"4592",1888,"Speilsalen","Trondheim","Contemporary",10.3990388,63.4318148,"1 MICHELIN Star","Very good cooking in its category",140,250,"Norway"
"4593",1904,"Me|Mu","Vejle","Modern Cuisine",9.5329065,55.7088364,"1 MICHELIN Star","Very good cooking in its category",140,495,"Denmark"
"4594",2161,"Alpenblick","Wilderswil","Creative, Country cooking",7.8601193,46.6638943,"1 MICHELIN Star","Very good cooking in its category",145,205,"Switzerland"
"4595",2172,"La Brezza","Ascona","Mediterranean Cuisine",8.7730816,46.1506245,"1 MICHELIN Star","Very good cooking in its category",145,190,"Switzerland"
"4596",673,"Genuss-Apotheke","Bad Säckingen","Creative, Modern Cuisine",7.9480494,47.551733,"1 MICHELIN Star","Very good cooking in its category",145,215,"Germany"
"4597",721,"Jungborn","Bad Sobernheim","Modern Cuisine, International",7.6571982,49.7767707,"1 MICHELIN Star","Very good cooking in its category",145,170,"Germany"
"4598",1061,"Cadence by Dan Bark","Bangkok","Innovative",100.5941136,13.7269292,"1 MICHELIN Star","Very good cooking in its category",145,145,"Thailand"
"4599",672,"Schwarzer Adler","Vogtsburg im Kaiserstuhl","Classic French",7.655949,48.0951733,"1 MICHELIN Star","Very good cooking in its category",145,150,"Germany"
"4600",696,"Schote","Essen","Modern Cuisine, Market Cuisine",7.0052911,51.437828,"1 MICHELIN Star","Very good cooking in its category",145,225,"Germany"
"4601",733,"Im Schiffchen","Düsseldorf","Mediterranean Cuisine",6.7338663,51.3015121,"1 MICHELIN Star","Very good cooking in its category",145,190,"Germany"
"4602",2693,"La Signoria","Calvi","Modern Cuisine",8.7846305,42.536832,"1 MICHELIN Star","Very good cooking in its category",145,230,"France"
"4603",939,"Trivet","London","Modern Cuisine",-0.084674,51.502205,"1 MICHELIN Star","Very good cooking in its category",145,145,"United Kingdom"
"4604",66,"Kikunoi Honten","Kyoto","Japanese",135.782028,35.00149,"3 MICHELIN Stars","Worthy of a special journey",145,545,"Japan"
"4605",337,"Sushi Harasho","Osaka","Sushi",135.5198395,34.6621965,"2 MICHELIN Stars","Worth a detour",145,145,"Japan"
"4606",1284,"Tenoshima","Tokyo","Japanese",139.725138,35.671024,"1 MICHELIN Star","Very good cooking in its category",145,145,"Japan"
"4607",1311,"GINZA OKUDA","Tokyo","Japanese",139.763076,35.671401,"1 MICHELIN Star","Very good cooking in its category",145,255,"Japan"
"4608",1739,"La casa TOM Curiosa","Osaka","Italian",135.498757,34.696501,"1 MICHELIN Star","Very good cooking in its category",145,145,"Japan"
"4609",1760,"Godan Miyazawa","Kyoto","Japanese",135.7609923,34.9979707,"1 MICHELIN Star","Very good cooking in its category",145,185,"Japan"
"4610",1775,"Ryoriya Maekawa","Kyoto","Japanese",135.767871,34.998689,"1 MICHELIN Star","Very good cooking in its category",145,145,"Japan"
"4611",1967,"Thevar","Singapore","Innovative",103.8414706,1.2795451,"1 MICHELIN Star","Very good cooking in its category",145,145,"Singapore"
"4612",399,"L'Atelier de Joël Robuchon","New York","French",-74.0077138,40.7428946,"2 MICHELIN Stars","Worth a detour",145,235,"United States"
"4613",1823,"Sushi | Bar Montecito","Santa Barbara","Japanese, Sushi",-119.6400634,34.4214368,"1 MICHELIN Star","Very good cooking in its category",145,145,"United States"
"4614",2023,"Kosaka","New York","Japanese, Sushi",-74.00137,40.738316,"1 MICHELIN Star","Very good cooking in its category",145,155,"United States"
"4615",2058,"Kinship","Washington","Contemporary, French Contemporary",-77.0218,38.903282,"1 MICHELIN Star","Very good cooking in its category",145,145,"United States"
"4616",639,"maximilian lorenz","Cologne","Modern Cuisine, Market Cuisine",6.9608324,50.9445986,"1 MICHELIN Star","Very good cooking in its category",145,180,"Germany"
"4617",702,"Schlossberg","Baiersbronn","Creative, Classic Cuisine",8.3838147,48.5973809,"1 MICHELIN Star","Very good cooking in its category",145,205,"Germany"
